Local Time [hour]	InSight Normalized Pressure [%]
23.407500	2.778506
23.407500	2.778043
23.407778	2.775290
23.407778	2.775740
23.408056	2.779160
23.408056	2.777811
23.408056	2.775903
23.408333	2.778915
23.408333	2.781163
23.408611	2.781286
23.408611	2.781531
23.408889	2.775018
23.408889	2.775767
23.409167	2.779460
23.409167	2.775781
23.409444	2.776503
23.409444	2.776994
23.409722	2.776871
23.409722	2.777402
23.410000	2.774977
23.410000	2.773069
23.410278	2.774500
23.410278	2.775345
23.410556	2.776803
23.410556	2.780114
23.410833	2.777893
23.410833	2.773669
23.411111	2.773533
23.411111	2.777239
23.411389	2.779869
23.411389	2.778724
23.411667	2.778070
23.411667	2.775808
23.411944	2.776312
23.411944	2.782280
23.412222	2.779010
23.412222	2.774405
23.412500	2.776162
23.412500	2.774010
23.412778	2.775209
23.412778	2.777470
23.413056	2.779255
23.413056	2.779937
23.413056	2.775576
23.413333	2.776939
23.413333	2.777566
23.413611	2.776285
23.413611	2.776585
23.413889	2.772361
23.413889	2.770644
23.414167	2.773246
23.414167	2.775917
23.414444	2.778056
23.414444	2.778302
23.414722	2.777675
23.414722	2.776585
23.415000	2.776162
23.415000	2.777389
23.415278	2.775181
23.415278	2.771925
23.415556	2.768627
23.415556	2.768028
23.415833	2.772334
23.415833	2.774064
23.416111	2.775195
23.416111	2.775086
23.416389	2.774786
23.416389	2.776081
23.416667	2.777293
23.416667	2.777607
23.416944	2.779746
23.416944	2.781272
23.417222	2.775059
23.417222	2.774609
23.417500	2.779119
23.417500	2.778588
23.417778	2.776762
23.417778	2.775931
23.418056	2.773887
23.418056	2.773560
23.418056	2.777062
23.418333	2.776340
23.418333	2.779228
23.418611	2.781408
23.418611	2.777293
23.418889	2.778233
23.418889	2.777579
23.419167	2.773328
23.419167	2.772701
23.419444	2.776367
23.419444	2.776776
23.419722	2.775072
23.419722	2.777321
23.420000	2.775876
23.420000	2.775467
23.420278	2.776190
23.420278	2.773860
23.420556	2.777620
23.420556	2.777852
23.420833	2.777048
23.420833	2.778342
23.421111	2.774337
23.421111	2.777961
23.421389	2.777593
23.421389	2.772892
23.421667	2.774977
23.421667	2.773982
23.421944	2.775195
23.421944	2.773451
23.422222	2.772034
23.422222	2.777607
23.422500	2.777198
23.422500	2.776476
23.422778	2.777702
23.422778	2.775808
23.423056	2.775222
23.423056	2.775222
23.423056	2.777539
23.423333	2.779542
23.423333	2.775290
23.423611	2.773832
23.423611	2.778329
23.423889	2.780931
23.423889	2.779446
23.424167	2.776489
23.424167	2.774922
23.424444	2.776476
23.424444	2.777566
23.424722	2.773573
23.424722	2.774187
23.425000	2.777702
23.425000	2.775127
23.425278	2.777361
23.425278	2.781177
23.425556	2.780345
23.425556	2.776735
23.425833	2.775140
23.425833	2.778642
23.426111	2.777879
23.426111	2.779460
23.426389	2.779106
23.426389	2.778029
23.426667	2.782948
23.426667	2.776612
23.426944	2.773887
23.426944	2.776980
23.427222	2.775440
23.427222	2.777648
23.427500	2.774418
23.427500	2.773682
23.427778	2.779160
23.427778	2.780468
23.428056	2.782389
23.428056	2.781844
23.428056	2.777593
23.428333	2.777116
23.428333	2.779119
23.428611	2.778342
23.428611	2.777470
23.428889	2.776871
23.428889	2.776135
23.429167	2.777062
23.429167	2.776871
23.429444	2.780414
23.429444	2.783466
23.429722	2.777757
23.429722	2.775726
23.430000	2.780795
23.430000	2.781000
23.430278	2.776067
23.430278	2.776489
23.430556	2.779773
23.430556	2.777729
23.430833	2.775931
23.430833	2.776762
23.431111	2.776176
23.431111	2.775604
23.431389	2.777334
23.431389	2.776680
23.431667	2.774432
23.431667	2.774909
23.431944	2.776558
23.431944	2.781272
23.432222	2.782512
23.432222	2.778683
23.432500	2.778697
23.432500	2.781367
23.432778	2.782457
23.432778	2.780822
23.433056	2.778751
23.433056	2.776735
23.433056	2.774786
23.433333	2.776639
23.433333	2.780591
23.433611	2.779869
23.433611	2.779187
23.433889	2.779923
23.433889	2.777321
23.434167	2.777879
23.434167	2.779610
23.434444	2.779787
23.434444	2.780495
23.434722	2.781013
23.434722	2.780305
23.435000	2.777975
23.435000	2.777321
23.435278	2.778206
23.435278	2.780250
23.435556	2.777470
23.435556	2.776040
23.435833	2.781967
23.435833	2.782090
23.436111	2.780087
23.436111	2.779555
23.436389	2.778002
23.436389	2.779487
23.436667	2.780904
23.436667	2.779160
23.436944	2.775236
23.436944	2.775522
23.437222	2.777579
23.437222	2.774486
23.437500	2.774296
23.437500	2.778111
23.437778	2.780454
23.437778	2.779528
23.438056	2.773505
23.438056	2.770807
23.438056	2.774405
23.438333	2.776925
23.438333	2.778043
23.438611	2.776285
23.438611	2.776707
23.438889	2.780196
23.438889	2.777252
23.439167	2.773383
23.439167	2.772116
23.439444	2.772552
23.439444	2.774037
23.439722	2.772088
23.439722	2.770971
23.440000	2.771121
23.440000	2.771148
23.440278	2.774091
23.440278	2.776067
23.440556	2.777116
23.440556	2.775699
23.440833	2.773342
23.440833	2.776667
23.441111	2.777334
23.441111	2.775808
23.441389	2.776380
23.441389	2.774309
23.441667	2.774773
23.441667	2.777934
23.441944	2.777089
23.441944	2.775958
23.442222	2.774432
23.442222	2.771829
23.442500	2.773233
23.442500	2.773982
23.442778	2.775481
23.442778	2.776789
23.443056	2.774773
23.443056	2.775399
23.443056	2.775345
23.443333	2.775072
23.443333	2.776285
23.443611	2.777321
23.443611	2.777470
23.443889	2.775536
23.443889	2.775999
23.444167	2.776830
23.444167	2.776517
23.444444	2.776258
23.444444	2.772974
23.444722	2.770385
23.444722	2.769131
23.445000	2.770426
23.445000	2.774173
23.445278	2.774582
23.445278	2.775699
23.445556	2.776626
23.445556	2.775072
23.445833	2.773015
23.445833	2.772197
23.446111	2.772293
23.446111	2.771216
23.446389	2.772756
23.446389	2.772102
23.446667	2.771148
23.446667	2.773424
23.446944	2.772552
23.446944	2.772879
23.447222	2.772552
23.447222	2.772688
23.447500	2.775209
23.447500	2.775018
23.447778	2.777906
23.447778	2.776012
23.448056	2.772688
23.448056	2.777007
23.448056	2.775849
23.448333	2.773846
23.448333	2.772974
23.448611	2.772838
23.448611	2.775154
23.448889	2.773982
23.448889	2.774977
23.449167	2.772211
23.449167	2.769295
23.449444	2.773655
23.449444	2.774950
23.449722	2.775345
23.449722	2.774664
23.450000	2.777184
23.450000	2.780795
23.450278	2.776108
23.450278	2.773723
23.450556	2.773083
23.450556	2.773873
23.450833	2.775604
23.450833	2.773560
23.451111	2.776121
23.451111	2.775767
23.451389	2.770985
23.451389	2.772838
23.451667	2.773287
23.451667	2.772729
23.451944	2.774650
23.451944	2.771761
23.452222	2.772129
23.452222	2.775754
23.452500	2.776380
23.452500	2.777416
23.452778	2.775168
23.452778	2.773560
23.453056	2.774841
23.453056	2.774473
23.453056	2.772851
23.453333	2.771611
23.453333	2.772810
23.453611	2.774991
23.453611	2.775794
23.453889	2.774364
23.453889	2.774010
23.454167	2.773478
23.454167	2.773614
23.454444	2.776162
23.454444	2.774568
23.454722	2.774595
23.454722	2.774228
23.455000	2.770821
23.455000	2.771952
23.455278	2.773083
23.455278	2.776530
23.455556	2.777797
23.455556	2.772306
23.455833	2.772265
23.455833	2.772524
23.456111	2.771898
23.456111	2.773710
23.456389	2.770821
23.456389	2.768368
23.456667	2.768191
23.456667	2.770031
23.456944	2.771284
23.456944	2.771339
23.457222	2.775045
23.457222	2.776871
23.457500	2.776844
23.457500	2.774541
23.457778	2.772906
23.457778	2.774950
23.458056	2.774405
23.458056	2.774650
23.458056	2.775072
23.458333	2.772443
23.458333	2.770371
23.458611	2.770412
23.458611	2.772306
23.458889	2.771584
23.458889	2.771175
23.459167	2.773056
23.459167	2.768573
23.459444	2.761188
23.459444	2.759839
23.459722	2.764403
23.459722	2.765943
23.460000	2.766474
23.460000	2.769636
23.460278	2.767142
23.460278	2.769758
23.460556	2.772034
23.460556	2.767292
23.460833	2.771720
23.460833	2.770876
23.461111	2.767047
23.461111	2.767660
23.461389	2.765398
23.461389	2.770167
23.461667	2.767646
23.461667	2.765493
23.461944	2.770113
23.461944	2.764839
23.462222	2.769050
23.462222	2.773642
23.462500	2.768096
23.462500	2.769472
23.462778	2.769922
23.462778	2.765861
23.463056	2.766556
23.463056	2.768791
23.463056	2.767442
23.463333	2.768982
23.463333	2.770358
23.463611	2.769309
23.463611	2.773110
23.463889	2.775522
23.463889	2.773369
23.464167	2.770153
23.464167	2.769581
23.464444	2.770480
23.464444	2.769091
23.464722	2.771175
23.464722	2.772701
23.465000	2.773492
23.465000	2.773723
23.465278	2.772919
23.465278	2.778397
23.465556	2.777184
23.465556	2.775154
23.465833	2.777961
23.465833	2.773274
23.466111	2.771720
23.466111	2.774459
23.466389	2.773028
23.466389	2.768001
23.466667	2.767728
23.466667	2.772906
23.466944	2.772293
23.466944	2.768900
23.467222	2.770767
23.467222	2.773546
23.467500	2.770944
23.467500	2.768246
23.467778	2.769895
23.467778	2.771121
23.468056	2.770249
23.468056	2.770480
23.468056	2.773178
23.468333	2.776380
23.468333	2.774527
23.468611	2.775304
23.468611	2.777702
23.468889	2.769336
23.468889	2.771925
23.469167	2.777702
23.469167	2.771898
23.469444	2.772620
23.469444	2.770290
23.469722	2.769677
23.469722	2.774882
23.470000	2.773492
23.470000	2.772211
23.470278	2.771734
23.470278	2.771012
23.470556	2.772225
23.470556	2.774555
23.470833	2.776626
23.470833	2.775345
23.471111	2.773737
23.471111	2.772415
23.471389	2.771816
23.471389	2.774268
23.471667	2.774091
23.471667	2.775999
23.471944	2.777866
23.471944	2.775808
23.472222	2.776135
23.472222	2.775004
23.472500	2.774391
23.472500	2.773533
23.472778	2.773383
23.472778	2.776925
23.473056	2.777375
23.473056	2.776149
23.473056	2.776312
23.473333	2.774650
23.473333	2.773355
23.473611	2.773846
23.473611	2.773137
23.473889	2.772007
23.473889	2.770726
23.474167	2.774609
23.474167	2.777661
23.474444	2.774418
23.474444	2.775903
23.474722	2.778492
23.474722	2.779201
23.475000	2.776994
23.475000	2.774173
23.475278	2.777184
23.475278	2.777157
23.475556	2.775890
23.475556	2.775181
23.475833	2.773219
23.475833	2.773519
23.476111	2.772783
23.476111	2.774745
23.476389	2.776380
23.476389	2.774037
23.476667	2.771611
23.476667	2.770262
23.476944	2.771298
23.476944	2.772374
23.477222	2.775290
23.477222	2.776694
23.477500	2.777239
23.477500	2.776912
23.477778	2.774963
23.477778	2.778888
23.478056	2.775495
23.478056	2.772756
23.478056	2.775835
23.478333	2.772674
23.478333	2.775972
23.478611	2.775999
23.478611	2.773396
23.478889	2.777811
23.478889	2.777988
23.479167	2.775754
23.479167	2.772906
23.479444	2.772538
23.479444	2.773642
23.479722	2.773996
23.479722	2.776299
23.480000	2.775685
23.480000	2.776149
23.480278	2.778111
23.480278	2.776966
23.480556	2.776558
23.480556	2.774827
23.480833	2.774677
23.480833	2.777825
23.481111	2.777212
23.481111	2.775140
23.481389	2.776040
23.481389	2.778860
23.481667	2.780427
23.481667	2.777879
23.481944	2.775876
23.481944	2.778765
23.482222	2.776135
23.482222	2.773573
23.482500	2.777770
23.482500	2.774296
23.482778	2.770726
23.482778	2.769990
23.483056	2.765126
23.483056	2.765534
23.483056	2.771775
23.483333	2.775508
23.483333	2.775031
23.483611	2.775277
23.483611	2.774841
23.483889	2.773887
23.483889	2.772279
23.484167	2.769772
23.484167	2.772211
23.484444	2.776449
23.484444	2.778424
23.484722	2.774650
23.484722	2.773791
23.485000	2.778138
23.485000	2.772906
23.485278	2.771693
23.485278	2.778261
23.485556	2.775931
23.485556	2.774214
23.485833	2.776639
23.485833	2.771284
23.486111	2.770903
23.486111	2.779242
23.486389	2.776925
23.486389	2.775658
23.486667	2.779582
23.486667	2.776067
23.486944	2.773764
23.486944	2.773955
23.487222	2.774950
23.487222	2.776176
23.487500	2.774132
23.487500	2.773914
23.487778	2.774473
23.487778	2.772334
23.488056	2.773778
23.488056	2.776680
23.488056	2.774309
23.488333	2.773233
23.488333	2.774827
23.488611	2.774255
23.488611	2.777852
23.488889	2.779146
23.488889	2.774909
23.489167	2.775754
23.489167	2.776149
23.489444	2.774677
23.489444	2.771870
23.489722	2.772184
23.489722	2.775999
23.490000	2.772197
23.490000	2.770562
23.490278	2.771925
23.490278	2.771284
23.490556	2.772715
23.490556	2.772374
23.490833	2.771230
23.490833	2.770658
23.491111	2.774064
23.491111	2.774214
23.491389	2.768859
23.491389	2.771993
23.491667	2.773642
23.491667	2.774432
23.491944	2.776517
23.491944	2.770262
23.492222	2.769513
23.492222	2.770658
23.492500	2.771843
23.492500	2.773464
23.492778	2.770004
23.492778	2.774173
23.493056	2.774664
23.493056	2.771543
23.493056	2.774296
23.493333	2.774882
23.493333	2.773791
23.493611	2.770467
23.493611	2.768191
23.493889	2.768518
23.493889	2.772143
23.494167	2.772524
23.494167	2.771039
23.494444	2.774296
23.494444	2.770126
23.494722	2.767047
23.494722	2.770821
23.495000	2.770957
23.495000	2.771243
23.495278	2.773151
23.495278	2.774268
23.495556	2.773887
23.495556	2.771107
23.495833	2.771271
23.495833	2.772892
23.496111	2.772088
23.496111	2.772783
23.496389	2.770467
23.496389	2.769418
23.496667	2.773437
23.496667	2.774050
23.496944	2.773533
23.496944	2.774255
23.497222	2.774377
23.497222	2.772701
23.497500	2.771012
23.497500	2.770412
23.497778	2.771680
23.497778	2.772197
23.498056	2.768287
23.498056	2.767810
23.498056	2.768096
23.498333	2.768178
23.498333	2.771639
23.498611	2.769922
23.498611	2.768736
23.498889	2.770140
23.498889	2.771816
23.499167	2.773505
23.499167	2.769390
23.499444	2.770944
23.499444	2.774418
23.499722	2.772674
23.499722	2.774527
23.500000	2.773887
23.500000	2.772620
23.500278	2.772511
23.500278	2.771816
23.500556	2.772688
23.500556	2.771761
23.500833	2.772225
23.500833	2.771189
23.501111	2.770222
23.501111	2.770944
23.501389	2.770835
23.501389	2.772156
23.501667	2.769867
23.501667	2.768328
23.501944	2.769077
23.501944	2.769486
23.502222	2.768423
23.502222	2.767401
23.502500	2.772797
23.502500	2.773274
23.502778	2.767115
23.502778	2.766393
23.503056	2.770222
23.503056	2.773301
23.503056	2.772320
23.503333	2.770344
23.503333	2.771121
23.503611	2.771230
23.503611	2.770140
23.503889	2.770208
23.503889	2.771393
23.504167	2.771625
23.504167	2.769568
23.504444	2.767510
23.504444	2.769022
23.504722	2.771925
23.504722	2.770508
23.505000	2.769677
23.505000	2.769608
23.505278	2.767060
23.505278	2.767864
23.505556	2.768627
23.505556	2.769731
23.505833	2.773233
23.505833	2.773342
23.506111	2.769826
23.506111	2.765316
23.506389	2.765139
23.506389	2.767674
23.506667	2.769649
23.506667	2.769377
23.506944	2.767060
23.506944	2.769649
23.507222	2.771189
23.507222	2.768845
23.507500	2.766502
23.507500	2.764676
23.507778	2.765602
23.507778	2.767047
23.508056	2.767210
23.508056	2.765616
23.508056	2.765194
23.508333	2.767333
23.508333	2.768368
23.508611	2.767578
23.508611	2.769322
23.508889	2.770181
23.508889	2.768164
23.509167	2.769050
23.509167	2.768246
23.509444	2.769009
23.509444	2.769595
23.509722	2.767442
23.509722	2.767183
23.510000	2.764322
23.510000	2.765085
23.510278	2.765752
23.510278	2.766883
23.510556	2.770344
23.510556	2.768355
23.510833	2.769499
23.510833	2.771407
23.511111	2.770508
23.511111	2.769063
23.511389	2.768069
23.511389	2.768804
23.511667	2.769431
23.511667	2.770194
23.511944	2.769881
23.511944	2.770399
23.512222	2.769145
23.512222	2.766202
23.512500	2.766842
23.512500	2.766665
23.512778	2.767524
23.512778	2.770290
23.513056	2.769200
23.513056	2.771407
23.513056	2.771993
23.513333	2.766420
23.513333	2.766502
23.513611	2.767060
23.513611	2.765521
23.513889	2.765848
23.513889	2.765630
23.514167	2.766842
23.514167	2.771339
23.514444	2.773192
23.514444	2.770794
23.514722	2.770467
23.514722	2.772742
23.515000	2.773873
23.515000	2.769949
23.515278	2.771366
23.515278	2.774078
23.515556	2.771802
23.515556	2.775195
23.515833	2.773451
23.515833	2.770821
23.516111	2.771339
23.516111	2.767728
23.516389	2.766284
23.516389	2.767619
23.516667	2.767932
23.516667	2.766979
23.516944	2.770780
23.516944	2.772088
23.517222	2.769295
23.517222	2.766393
23.517500	2.766393
23.517500	2.773274
23.517778	2.772565
23.517778	2.770698
23.518056	2.773533
23.518056	2.772960
23.518056	2.774132
23.518333	2.772606
23.518333	2.771693
23.518611	2.772225
23.518611	2.767687
23.518889	2.767878
23.518889	2.770589
23.519167	2.767578
23.519167	2.767851
23.519444	2.770862
23.519444	2.769390
23.519722	2.769922
23.519722	2.769377
23.520000	2.769227
23.520000	2.769826
23.520278	2.766379
23.520278	2.768627
23.520556	2.771816
23.520556	2.771584
23.520833	2.769976
23.520833	2.768655
23.521111	2.770181
23.521111	2.771775
23.521389	2.769131
23.521389	2.765684
23.521667	2.768954
23.521667	2.767714
23.521944	2.763313
23.521944	2.763886
23.522222	2.767496
23.522222	2.770903
23.522500	2.768028
23.522500	2.766883
23.522778	2.765684
23.522778	2.765057
23.523056	2.768137
23.523056	2.766543
23.523056	2.767674
23.523333	2.767115
23.523333	2.764376
23.523611	2.767633
23.523611	2.765739
23.523889	2.763136
23.523889	2.765861
23.524167	2.764553
23.524167	2.761624
23.524444	2.763545
23.524444	2.761951
23.524722	2.758176
23.524722	2.762319
23.525000	2.764799
23.525000	2.765984
23.525278	2.767347
23.525278	2.764281
23.525556	2.765752
23.525556	2.763858
23.525833	2.760248
23.525833	2.761596
23.526111	2.760125
23.526111	2.765548
23.526389	2.766120
23.526389	2.758708
23.526667	2.761869
23.526667	2.760956
23.526944	2.757141
23.526944	2.759662
23.527222	2.759389
23.527222	2.760125
23.527500	2.760043
23.527500	2.758667
23.527778	2.760847
23.527778	2.758204
23.528056	2.756650
23.528056	2.758681
23.528056	2.758599
23.528333	2.757890
23.528333	2.755206
23.528611	2.757509
23.528611	2.760493
23.528889	2.758735
23.528889	2.757604
23.529167	2.756664
23.529167	2.755628
23.529444	2.754470
23.529444	2.753939
23.529722	2.756500
23.529722	2.758449
23.530000	2.755192
23.530000	2.755165
23.530278	2.756664
23.530278	2.755247
23.530556	2.755165
23.530556	2.754579
23.530833	2.754130
23.530833	2.751990
23.531111	2.750587
23.531111	2.752535
23.531389	2.754634
23.531389	2.755833
23.531667	2.753067
23.531667	2.752208
23.531944	2.754266
23.531944	2.752658
23.532222	2.752862
23.532222	2.753857
23.532500	2.753707
23.532500	2.754647
23.532778	2.753639
23.532778	2.752222
23.533056	2.753353
23.533056	2.755029
23.533056	2.752399
23.533333	2.751800
23.533333	2.752835
23.533611	2.750600
23.533611	2.752222
23.533889	2.754961
23.533889	2.756868
23.534167	2.756064
23.534167	2.753952
23.534444	2.752018
23.534444	2.750928
23.534722	2.755288
23.534722	2.754388
23.535000	2.755369
23.535000	2.757754
23.535278	2.756582
23.535278	2.759212
23.535556	2.755697
23.535556	2.756827
23.535833	2.756732
23.535833	2.750791
23.536111	2.752672
23.536111	2.754715
23.536389	2.761215
23.536389	2.760602
23.536667	2.753407
23.536667	2.756473
23.536944	2.757918
23.536944	2.758653
23.537222	2.757195
23.537222	2.755179
23.537500	2.758640
23.537500	2.758122
23.537778	2.759280
23.537778	2.759989
23.538056	2.761733
23.538056	2.763395
23.538056	2.756582
23.538333	2.754497
23.538333	2.754102
